NodesOrigin NodeDestination TravelTime
-55.5504833--30.9041893 -55.5367526--30.9026954 1847.7159423618439
-55.5504833--30.9041893 -55.5458412--30.908663 819.3893782185255
-55.5504833--30.9041893 -55.5480177--30.9348957 4124.813715085124
-55.5504833--30.9041893 -55.5432647--30.9046453 928.3616291262749
-55.5504833--30.9041893 -55.5387842--30.8983692 1709.7398102145582
-55.5504833--30.9041893 -55.535206--30.8968925 2226.7315199665645
-55.5504833--30.9041893 -55.5408345--30.8994459 1432.4480408349796
-55.5504833--30.9041893 -55.5479583--30.8988977 724.7959802918728
-55.5559269--30.8925375 -55.5408045--30.8940981 1914.0723707977068
-55.5559269--30.8925375 -55.5429827--30.8975041 1504.9999079638897
-55.5559269--30.8925375 -55.5446627--30.9072855 2550.938463145686
-55.5559269--30.8925375 -55.555358--30.8917376 104.03518968000226
-55.5559269--30.8925375 -55.5367526--30.9026954 2151.662484825758
-55.5559269--30.8925375 -55.5458412--30.908663 2716.414890607402
-55.5559269--30.8925375 -55.5480177--30.9348957 6021.839227474003
-55.5559269--30.8925375 -55.5432647--30.9046453 2208.1709966831363
-55.5559269--30.8925375 -55.5387842--30.8983692 2003.3340740140281
-55.5559269--30.8925375 -55.535206--30.8968925 2520.325783766034
-55.5559269--30.8925375 -55.5408345--30.8994459 1726.0423046344492
-55.5559269--30.8925375 -55.5479583--30.8988977 1213.4940275451056
-55.5543211--30.8955276 -55.5408045--30.8940981 1810.9218395394776
-55.5543211--30.8955276 -55.5429827--30.8975041 1399.2949444438411
-55.5543211--30.8955276 -55.5446627--30.9072855 2050.464140293659
-55.5543211--30.8955276 -55.555358--30.8917376 604.5095125320302
-55.5543211--30.8955276 -55.5367526--30.9026954 2043.5291905746537
-55.5543211--30.8955276 -55.5458412--30.908663 2215.940567755375
-55.5543211--30.8955276 -55.5480177--30.9348957 5521.364904621975
-55.5543211--30.8955276 -55.5432647--30.9046453 1708.414286236357
-55.5543211--30.8955276 -55.5387842--30.8983692 1897.6291104939794
-55.5543211--30.8955276 -55.535206--30.8968925 2414.6208202459857
-55.5543211--30.8955276 -55.5408345--30.8994459 1620.3373411144007
-55.5543211--30.8955276 -55.5479583--30.8988977 713.9223644817677
-55.5548749--30.8963072 -55.5408045--30.8940981 1912.1067004909678
-55.5548749--30.8963072 -55.5429827--30.8975041 1499.9635267380986
-55.5548749--30.8963072 -55.5446627--30.9072855 1949.1033132896562
-55.5548749--30.8963072 -55.555358--30.8917376 705.8703395360332
-55.5548749--30.8963072 -55.5367526--30.9026954 2144.1977728689117
-55.5548749--30.8963072 -55.5458412--30.908663 2114.579740751372
-55.5548749--30.8963072 -55.5480177--30.9348957 5420.004077617972
-55.5548749--30.8963072 -55.5432647--30.9046453 1607.053459232354
-55.5548749--30.8963072 -55.5387842--30.8983692 1998.297692788237
-55.5548749--30.8963072 -55.535206--30.8968925 2515.289402540243
-55.5548749--30.8963072 -55.5408345--30.8994459 1721.0059234086582
-55.5548749--30.8963072 -55.5479583--30.8988977 814.4270438386782
-55.5567506--30.9007204 -55.5408045--30.8940981 2318.680568839299
-55.5567506--30.9007204 -55.5429827--30.8975041 1904.6271086821125
-55.5567506--30.9007204 -55.5446627--30.9072855 1377.162992875632
-55.5567506--30.9007204 -55.555358--30.8917376 1316.950933250997
-55.5567506--30.9007204 -55.5367526--30.9026954 2546.620410526398
-55.5567506--30.9007204 -55.5458412--30.908663 1542.6394203373482
-55.5567506--30.9007204 -55.5480177--30.9348957 4848.063757203947
-55.5567506--30.9007204 -55.5432647--30.9046453 1631.651564541785
-55.5567506--30.9007204 -55.5387842--30.8983692 2402.961274732251
-55.5567506--30.9007204 -55.535206--30.8968925 2919.952984484257
-55.5567506--30.9007204 -55.5408345--30.8994459 2125.6695053526723
-55.5567506--30.9007204 -55.5479583--30.8988977 1217.867173089699
-55.5576641--30.9002341 -55.5408045--30.8940981 2418.808347780258
-55.5576641--30.9002341 -55.5429827--30.8975041 2006.6651740273894
-55.5576641--30.9002341 -55.5446627--30.9072855 1479.7982061757364
-55.5576641--30.9002341 -55.555358--30.8917376 1216.43179911294
-55.5576641--30.9002341 -55.5367526--30.9026954 2649.2556238265024
-55.5576641--30.9002341 -55.5458412--30.908663 1645.2746336374526
-55.5576641--30.9002341 -55.5480177--30.9348957 4950.698970504052
-55.5576641--30.9002341 -55.5432647--30.9046453 1734.2867778418897
-55.5576641--30.9002341 -55.5387842--30.8983692 2504.9993400775274
-55.5576641--30.9002341 -55.535206--30.8968925 3021.9910498295335
-55.5576641--30.9002341 -55.5408345--30.8994459 2227.707570697949
-55.5576641--30.9002341 -55.5479583--30.8988977 1320.2440122965982
-55.5568372--30.9008159 -55.5408045--30.8940981 2332.121123779028
-55.5568372--30.9008159 -55.5429827--30.8975041 1917.7871469191246
-55.5568372--30.9008159 -55.5446627--30.9072855 1367.2794547621552
-55.5568372--30.9008159 -55.555358--30.8917376 1330.3914881907265
-55.5568372--30.9008159 -55.5367526--30.9026954 2559.78044876341
-55.5568372--30.9008159 -55.5458412--30.908663 1532.7558822238714
-55.5568372--30.9008159 -55.5480177--30.9348957 4838.18021909047
-55.5568372--30.9008159 -55.5432647--30.9046453 1641.7281331316206
-55.5568372--30.9008159 -55.5387842--30.8983692 2416.1213129692633
-55.5568372--30.9008159 -55.535206--30.8968925 2933.1130227212693
-55.5568372--30.9008159 -55.5408345--30.8994459 2138.8295435896844
-55.5568372--30.9008159 -55.5479583--30.8988977 1231.027211326711
-55.5552791--30.90041 -55.5408045--30.8940981 2116.095449941527
-55.5552791--30.90041 -55.5429827--30.8975041 1701.2683426164022
-55.5552791--30.90041 -55.5446627--30.9072855 1375.3959278137263
-55.5552791--30.90041 -55.555358--30.8917376 1312.7488363212078
-55.5552791--30.90041 -55.5367526--30.9026954 2343.4000836439764
-55.5552791--30.90041 -55.5458412--30.908663 1540.8723552754425
-55.5552791--30.90041 -55.5480177--30.9348957 4846.296692142041
-55.5552791--30.90041 -55.5432647--30.9046453 1628.4191300887196
-55.5552791--30.90041 -55.5387842--30.8983692 2199.6025086665404
-55.5552791--30.90041 -55.535206--30.8968925 2716.5942184185465
-55.5552791--30.90041 -55.5408345--30.8994459 1922.3107392869617
-55.5552791--30.90041 -55.5479583--30.8988977 1014.5084070239885
-55.5486045--30.9050492 -55.5408045--30.8940981 1601.6829157755003
-55.5486045--30.9050492 -55.5429827--30.8975041 999.7519590133448
-55.5486045--30.9050492 -55.5446627--30.9072855 463.81226219514315
-55.5486045--30.9050492 -55.555358--30.8917376 2225.5375957697634
-55.5486045--30.9050492 -55.5367526--30.9026954 1636.1897777057059
-55.5486045--30.9050492 -55.5458412--30.908663 629.2886896568593
-55.5486045--30.9050492 -55.5480177--30.9348957 3934.7130265234578
-55.5486045--30.9050492 -55.5432647--30.9046453 716.8354644701367
-55.5486045--30.9050492 -55.5387842--30.8983692 1498.0861250634832
-55.5486045--30.9050492 -55.535206--30.8968925 2015.0778348154897
-55.5486045--30.9050492 -55.5408345--30.8994459 1220.7943556839043
-55.5486045--30.9050492 -55.5479583--30.8988977 913.0234365922917
-55.5592822--30.8972029 -55.5408045--30.8940981 2518.6100591312293
-55.5592822--30.8972029 -55.5429827--30.8975041 2106.4668853783605
-55.5592822--30.8972029 -55.5446627--30.9072855 1957.7438746339492
-55.5592822--30.8972029 -55.555358--30.8917376 712.7092847262614
-55.5592822--30.8972029 -55.5367526--30.9026954 2750.7011315091736
-55.5592822--30.8972029 -55.5458412--30.908663 2123.220302095665
-55.5592822--30.8972029 -55.5480177--30.9348957 5428.644638962265
-55.5592822--30.8972029 -55.5432647--30.9046453 2210.7670769089423
-55.5592822--30.8972029 -55.5387842--30.8983692 2604.801051428499
-55.5592822--30.8972029 -55.535206--30.8968925 3121.792761180505
-55.5592822--30.8972029 -55.5408345--30.8994459 2327.5092820489203
-55.5592822--30.8972029 -55.5479583--30.8988977 1420.045723647569
-55.5585896--30.89975 -55.5408045--30.8940981 2520.5053694683606
-55.5585896--30.89975 -55.5429827--30.8975041 2108.3621957154924
-55.5585896--30.89975 -55.5446627--30.9072855 1582.0210451368944
-55.5585896--30.89975 -55.555358--30.8917376 1116.7050986746292
-55.5585896--30.89975 -55.5367526--30.9026954 2752.596441846305
-55.5585896--30.89975 -55.5458412--30.908663 1747.4974725986106
-55.5585896--30.89975 -55.5480177--30.9348957 5052.92180946521
-55.5585896--30.89975 -55.5432647--30.9046453 1837.7736159580793
-55.5585896--30.89975 -55.5387842--30.8983692 2606.696361765631
-55.5585896--30.89975 -55.535206--30.8968925 3123.688071517637
-55.5585896--30.89975 -55.5408345--30.8994459 2329.4045923860517
-55.5585896--30.89975 -55.5479583--30.8988977 1421.9410339847009
-55.5496806--30.892576 -55.5408045--30.8940981 1108.7101138330913
-55.5496806--30.892576 -55.5429827--30.8975041 1092.301215520568
-55.5496806--30.892576 -55.5446627--30.9072855 2347.7328959703136
-55.5496806--30.892576 -55.555358--30.8917376 711.4418380865279
-55.5496806--30.892576 -55.5367526--30.9026954 1932.042460919568
-55.5496806--30.892576 -55.5458412--30.908663 2513.2093234320296
-55.5496806--30.892576 -55.5480177--30.9348957 5818.63366029863
-55.5496806--30.892576 -55.5432647--30.9046453 2000.968618536549
-55.5496806--30.892576 -55.5387842--30.8983692 1412.9008170456186
-55.5496806--30.892576 -55.535206--30.8968925 1737.0098716989507
-55.5496806--30.892576 -55.5408345--30.8994459 1313.3436121911275
-55.5496806--30.892576 -55.5479583--30.8988977 1014.0448733731744
-55.5504155--30.9040826 -55.5408045--30.8940981 1615.4739239283626
-55.5504155--30.9040826 -55.5429827--30.8975041 1197.91671424652
-55.5504155--30.9040826 -55.5446627--30.9072855 666.438662633195
-55.5504155--30.9040826 -55.555358--30.8917376 2021.9236546475909
-55.5504155--30.9040826 -55.5367526--30.9026954 1839.0698960024968
-55.5504155--30.9040826 -55.5458412--30.908663 831.9150900949112
-55.5504155--30.9040826 -55.5480177--30.9348957 4137.33942696151
-55.5504155--30.9040826 -55.5432647--30.9046453 920.4494055923087
-55.5504155--30.9040826 -55.5387842--30.8983692 1696.2508802966584
-55.5504155--30.9040826 -55.535206--30.8968925 2213.2425900486646
-55.5504155--30.9040826 -55.5408345--30.8994459 1418.9591109170797
-55.5504155--30.9040826 -55.5479583--30.8988977 711.307050373973
-55.5531285--30.9026296 -55.5408045--30.8940981 1915.0744796042575
-55.5531285--30.9026296 -55.5429827--30.8975041 1499.767618625608
-55.5531285--30.9026296 -55.5446627--30.9072855 971.7620602815264
-55.5531285--30.9026296 -55.555358--30.8917376 1718.9464744250563
-55.5531285--30.9026296 -55.5367526--30.9026954 2141.7609204698933
-55.5531285--30.9026296 -55.5458412--30.908663 1137.2384877432426
-55.5531285--30.9026296 -55.5480177--30.9348957 4442.662824609842
-55.5531285--30.9026296 -55.5432647--30.9046453 1225.77280324064
-55.5531285--30.9026296 -55.5387842--30.8983692 1998.1017846757466
-55.5531285--30.9026296 -55.535206--30.8968925 2515.0934944277524
-55.5531285--30.9026296 -55.5408345--30.8994459 1720.8100152961676
-55.5531285--30.9026296 -55.5479583--30.8988977 813.0076830331946
-55.5411629--30.8981636 -55.5408045--30.8940981 605.390199179807
-55.5411629--30.8981636 -55.5429827--30.8975041 194.52838487965568
-55.5411629--30.8981636 -55.5446627--30.9072855 1276.0744237401175
-55.5411629--30.8981636 -55.555358--30.8917376 1604.065861429789
-55.5411629--30.8981636 -55.5367526--30.9026954 823.9147612749688
-55.5411629--30.8981636 -55.5458412--30.908663 1441.80985797159
-55.5411629--30.8981636 -55.5480177--30.9348957 4747.234194838189
-55.5411629--30.8981636 -55.5432647--30.9046453 919.2421561281002
-55.5411629--30.8981636 -55.5387842--30.8983692 303.805781170483
-55.5411629--30.8981636 -55.535206--30.8968925 820.7974909224894
-55.5411629--30.8981636 -55.5408345--30.8994459 205.360652341199
-55.5411629--30.8981636 -55.5479583--30.8988977 881.2883204720692
-55.535206--30.8968925 -55.5408045--30.8940981 636.5050543368183
-55.535206--30.8968925 -55.5429827--30.8975041 1015.3258758021451
-55.535206--30.8968925 -55.5446627--30.9072855 1620.4594890592282
-55.535206--30.8968925 -55.555358--30.8917376 2424.863352352279
-55.535206--30.8968925 -55.5367526--30.9026954 789.035960322456
-55.535206--30.8968925 -55.5458412--30.908663 1814.9562886163487
-55.535206--30.8968925 -55.5480177--30.9348957 4731.940673989346
-55.535206--30.8968925 -55.5432647--30.9046453 1333.6296750868335
-55.535206--30.8968925 -55.5387842--30.8983692 517.8300285645164
-55.535206--30.8968925 -55.535206--30.8968925 0
-55.535206--30.8968925 -55.5408345--30.8994459 826.4661639738365
-55.535206--30.8968925 -55.5479583--30.8988977 1702.0858113945587
-55.5352476--30.896956 -55.5408045--30.8940981 629.639850232824
-55.5352476--30.896956 -55.5429827--30.8975041 1008.4606716981507
-55.5352476--30.896956 -55.5446627--30.9072855 1612.3736087307109
-55.5352476--30.896956 -55.555358--30.8917376 2417.998148248284
-55.5352476--30.896956 -55.5367526--30.9026954 781.885883520012
-55.5352476--30.896956 -55.5458412--30.908663 1806.8704082878314
-55.5352476--30.896956 -55.5480177--30.9348957 4724.790597186902
-55.5352476--30.896956 -55.5432647--30.9046453 1325.5437947583162
-55.5352476--30.896956 -55.5387842--30.8983692 510.9648244605221
-55.5352476--30.896956 -55.535206--30.8968925 8.085880328517241
-55.5352476--30.896956 -55.5408345--30.8994459 819.6009598698421
-55.5352476--30.896956 -55.5479583--30.8988977 1695.2206072905642
-55.5540495--30.9021596 -55.5408045--30.8940981 2017.3869220674624
-55.5540495--30.9021596 -55.5429827--30.8975041 1602.080061088813
-55.5540495--30.9021596 -55.5446627--30.9072855 1073.5966740376914
-55.5540495--30.9021596 -55.555358--30.8917376 1616.6340319618514
-55.5540495--30.9021596 -55.5367526--30.9026954 2244.073362933098
-55.5540495--30.9021596 -55.5458412--30.908663 1239.0731014994078
-55.5540495--30.9021596 -55.5480177--30.9348957 4544.4974383660065
-55.5540495--30.9021596 -55.5432647--30.9046453 1328.085245703845
-55.5540495--30.9021596 -55.5387842--30.8983692 2100.4142271389514
-55.5540495--30.9021596 -55.535206--30.8968925 2617.4059368909575
-55.5540495--30.9021596 -55.5408345--30.8994459 1823.1224577593725
-55.5540495--30.9021596 -55.5479583--30.8988977 915.3201254963994
-55.5534855--30.9013704 -55.5408045--30.8940981 1914.8690883515787
-55.5534855--30.9013704 -55.5429827--30.8975041 1499.5622273729293
-55.5534855--30.9013704 -55.5446627--30.9072855 1173.5513733869643
-55.5534855--30.9013704 -55.555358--30.8917376 1514.59339074797
-55.5534855--30.9013704 -55.5367526--30.9026954 2141.555529217215
-55.5534855--30.9013704 -55.5458412--30.908663 1339.0278008486805
-55.5534855--30.9013704 -55.5480177--30.9348957 4644.452137715279
-55.5534855--30.9013704 -55.5432647--30.9046453 1426.5745756619579
-55.5534855--30.9013704 -55.5387842--30.8983692 1997.8963934230676
-55.5534855--30.9013704 -55.535206--30.8968925 2514.8881031750734
-55.5534855--30.9013704 -55.5408345--30.8994459 1720.604624043489
-55.5534855--30.9013704 -55.5479583--30.8988977 812.8022917805158
-55.5515047--30.8916218 -55.5408045--30.8940981 1312.6957323698655
-55.5515047--30.8916218 -55.5429827--30.8975041 1296.286834057342
-55.5515047--30.8916218 -55.5446627--30.9072855 2551.7185145070875
-55.5515047--30.8916218 -55.555358--30.8917376 507.4562195497539
-55.5515047--30.8916218 -55.5367526--30.9026954 2136.0280794563428
-55.5515047--30.8916218 -55.5458412--30.908663 2717.1949419688035
-55.5515047--30.8916218 -55.5480177--30.9348957 6022.619278835404
-55.5515047--30.8916218 -55.5432647--30.9046453 2204.9542370733234
-55.5515047--30.8916218 -55.5387842--30.8983692 1616.8864355823928
-55.5515047--30.8916218 -55.535206--30.8968925 1940.995490235725
-55.5515047--30.8916218 -55.5408345--30.8994459 1517.3292307279016
-55.5515047--30.8916218 -55.5479583--30.8988977 1214.829280799105
-55.5501896--30.8880089 -55.5408045--30.8940981 1179.9985694266438
-55.5501896--30.8880089 -55.5429827--30.8975041 1768.7241623072605
-55.5501896--30.8880089 -55.5446627--30.9072855 3024.155842757006
-55.5501896--30.8880089 -55.555358--30.8917376 812.4507733257328
-55.5501896--30.8880089 -55.5367526--30.9026954 2552.5705281001315
-55.5501896--30.8880089 -55.5458412--30.908663 3189.632270218722
-55.5501896--30.8880089 -55.5480177--30.9348957 6495.056607085323
-55.5501896--30.8880089 -55.5432647--30.9046453 2677.3915653232416
-55.5501896--30.8880089 -55.5387842--30.8983692 1880.6911080650004
-55.5501896--30.8880089 -55.535206--30.8968925 1763.5345677776754
-55.5501896--30.8880089 -55.5408345--30.8994459 1982.3291380693822
-55.5501896--30.8880089 -55.5479583--30.8988977 1690.4678201598674
-55.5570528--30.8940884 -55.5408045--30.8940981 2114.090953404903
-55.5570528--30.8940884 -55.5429827--30.8975041 1703.133843290719
-55.5570528--30.8940884 -55.5446627--30.9072855 2356.5717845473487
-55.5570528--30.8940884 -55.555358--30.8917376 306.90514639738296
-55.5570528--30.8940884 -55.5367526--30.9026954 2349.6368348283436
-55.5570528--30.8940884 -55.5458412--30.908663 2522.0482120090646
-55.5570528--30.8940884 -55.5480177--30.9348957 5827.472548875665
-55.5570528--30.8940884 -55.5432647--30.9046453 2014.5219304900472
-55.5570528--30.8940884 -55.5387842--30.8983692 2201.468009340857
-55.5570528--30.8940884 -55.535206--30.8968925 2718.459719092863
-55.5570528--30.8940884 -55.5408345--30.8994459 1924.1762399612785
-55.5570528--30.8940884 -55.5479583--30.8988977 1020.0300087354576
-55.5561243--30.8945535 -55.5408045--30.8940981 2011.428353268217
-55.5561243--30.8945535 -55.5429827--30.8975041 1600.4712431540333
-55.5561243--30.8945535 -55.5446627--30.9072855 2253.9091844106633
-55.5561243--30.8945535 -55.555358--30.8917376 404.3659579688485
-55.5561243--30.8945535 -55.5367526--30.9026954 2246.9742346916582
-55.5561243--30.8945535 -55.5458412--30.908663 2419.3856118723793
-55.5561243--30.8945535 -55.5480177--30.9348957 5724.80994873898
-55.5561243--30.8945535 -55.5432647--30.9046453 1911.8593303533614
-55.5561243--30.8945535 -55.5387842--30.8983692 2098.805409204172
-55.5561243--30.8945535 -55.535206--30.8968925 2615.7971189561777
-55.5561243--30.8945535 -55.5408345--30.8994459 1821.513639824593
-55.5561243--30.8945535 -55.5479583--30.8988977 917.3674085987719
-55.534929--30.8982485 -55.5408045--30.8940981 813.8433431334321
-55.534929--30.8982485 -55.5429827--30.8975041 1006.119665975318
-55.534929--30.8982485 -55.5446627--30.9072855 1604.229667725674
-55.534929--30.8982485 -55.555358--30.8917376 2415.657142525451
-55.534929--30.8982485 -55.5367526--30.9026954 621.8196235337217
-55.534929--30.8982485 -55.5458412--30.908663 1798.7264672827946
-55.534929--30.8982485 -55.5480177--30.9348957 4567.629953934769
-55.534929--30.8982485 -55.5432647--30.9046453 1320.3094964278837
-55.534929--30.8982485 -55.5387842--30.8983692 508.2348540368225
-55.534929--30.8982485 -55.535206--30.8968925 216.20579140568788
-55.534929--30.8982485 -55.5408345--30.8994459 816.9783256964798
-55.534929--30.8982485 -55.5479583--30.8988977 1692.8796015677315
-55.5386084--30.8963216 -55.5408045--30.8940981 404.386880440923
-55.5386084--30.8963216 -55.5429827--30.8975041 595.4223892642414
-55.5386084--30.8963216 -55.5446627--30.9072855 1479.8710084223185
-55.5386084--30.8963216 -55.555358--30.8917376 2004.9598658143748
-55.5386084--30.8963216 -55.5367526--30.9026954 1024.3177247387318
-55.5386084--30.8963216 -55.5458412--30.908663 1645.6547865688244
-55.5386084--30.8963216 -55.5480177--30.9348957 4951.079123435424
-55.5386084--30.8963216 -55.5432647--30.9046453 1121.2284571412279
-55.5386084--30.8963216 -55.5387842--30.8983692 306.2204884327399
-55.5386084--30.8963216 -55.535206--30.8968925 419.9034865379037
-55.5386084--30.8963216 -55.5408345--30.8994459 406.56267743593276
-55.5386084--30.8963216 -55.5479583--30.8988977 1282.1823248566548
-55.5394867--30.8958474 -55.5408045--30.8940981 307.4245201422283
-55.5394867--30.8958474 -55.5429827--30.8975041 497.22295937615803
-55.5394867--30.8958474 -55.5446627--30.9072855 1578.7689982366196
-55.5394867--30.8958474 -55.555358--30.8917376 1906.7604359262916
-55.5394867--30.8958474 -55.5367526--30.9026954 1123.3899261417828
-55.5394867--30.8958474 -55.5458412--30.908663 1744.504432468092
-55.5394867--30.8958474 -55.5480177--30.9348957 5049.928769334691
-55.5394867--30.8958474 -55.5432647--30.9046453 1220.300658544279
-55.5394867--30.8958474 -55.5387842--30.8983692 405.2926898357909
-55.5394867--30.8958474 -55.535206--30.8968925 518.9756879409547
-55.5394867--30.8958474 -55.5408345--30.8994459 505.63487883898375
-55.5394867--30.8958474 -55.5479583--30.8988977 1183.9828949685714
-55.5400512--30.8966275 -55.5408045--30.8940981 405.8553528225598
-55.5400512--30.8966275 -55.5429827--30.8975041 395.2770814591982
-55.5400512--30.8966275 -55.5446627--30.9072855 1476.82312031966
-55.5400512--30.8966275 -55.555358--30.8917376 1804.8145580093317
-55.5400512--30.8966275 -55.5367526--30.9026954 1023.1802180084835
-55.5400512--30.8966275 -55.5458412--30.908663 1642.5585545511324
-55.5400512--30.8966275 -55.5480177--30.9348957 4947.9828914177315
-55.5400512--30.8966275 -55.5432647--30.9046453 1119.9908527076425
-55.5400512--30.8966275 -55.5387842--30.8983692 305.0829817024917
-55.5400512--30.8966275 -55.535206--30.8968925 620.9215658579144
-55.5400512--30.8966275 -55.5408345--30.8994459 405.42517070568454
-55.5400512--30.8966275 -55.5479583--30.8988977 1082.0370170516117
-55.5391601--30.8971002 -55.5408045--30.8940981 505.5481348731958
-55.5391601--30.8971002 -55.5429827--30.8975041 494.2611348319686
-55.5391601--30.8971002 -55.5446627--30.9072855 1378.7097539900456
-55.5391601--30.8971002 -55.555358--30.8917376 1903.7986113821019
-55.5391601--30.8971002 -55.5367526--30.9026954 923.156470306459
-55.5391601--30.8971002 -55.5458412--30.908663 1544.4935321365515
-55.5391601--30.8971002 -55.5480177--30.9348957 4849.91786900315
-55.5391601--30.8971002 -55.5432647--30.9046453 1020.067202708955
-55.5391601--30.8971002 -55.5387842--30.8983692 205.05923400046706
-55.5391601--30.8971002 -55.535206--30.8968925 521.0647409701764
-55.5391601--30.8971002 -55.5408345--30.8994459 305.40142300365994
-55.5391601--30.8971002 -55.5479583--30.8988977 1181.0210704243818
-55.5333179--30.9055849 -55.5408045--30.8940981 1758.9761392029163
-55.5333179--30.9055849 -55.5429827--30.8975041 1538.4843964522777
-55.5333179--30.9055849 -55.5446627--30.9072855 1536.2797263104692
-55.5333179--30.9055849 -55.555358--30.8917376 2797.9788294465056
-55.5333179--30.9055849 -55.5367526--30.9026954 548.7001074973723
-55.5333179--30.9055849 -55.5458412--30.908663 1730.7765258675897
-55.5333179--30.9055849 -55.5480177--30.9348957 3595.4543082168097
-55.5333179--30.9055849 -55.5432647--30.9046453 1262.987673173906
-55.5333179--30.9055849 -55.5387842--30.8983692 1202.1008470079819
-55.5333179--30.9055849 -55.535206--30.8968925 1136.4863657725364
-55.5333179--30.9055849 -55.5408345--30.8994459 1167.398956225813
-55.5333179--30.9055849 -55.5479583--30.8988977 1684.0121564833905
-55.5338856--30.906379 -55.5408045--30.8940981 1862.3995370265206
-55.5338856--30.906379 -55.5429827--30.8975041 1641.907794275882
-55.5338856--30.906379 -55.5446627--30.9072855 1432.8563284868649
-55.5338856--30.906379 -55.555358--30.8917376 2895.5569779032207
-55.5338856--30.906379 -55.5367526--30.9026954 649.8341120503587
-55.5338856--30.906379 -55.5458412--30.908663 1627.3531280439854
-55.5338856--30.906379 -55.5480177--30.9348957 3492.0309103932054
-55.5338856--30.906379 -55.5432647--30.9046453 1159.5642753503014
-55.5338856--30.906379 -55.5387842--30.8983692 1305.5242448315862
-55.5338856--30.906379 -55.535206--30.8968925 1239.9097635961407
-55.5338856--30.906379 -55.5408345--30.8994459 1264.977104682528
-55.5338856--30.906379 -55.5479583--30.8988977 1580.5887586597858
-55.5346481--30.9059771 -55.5408045--30.8940981 1864.2163313733822
-55.5346481--30.9059771 -55.5429827--30.8975041 1565.8349246545124
-55.5346481--30.9059771 -55.5446627--30.9072855 1348.5578990132667
-55.5346481--30.9059771 -55.555358--30.8917376 2810.1238741316242
-55.5346481--30.9059771 -55.5367526--30.9026954 564.4010082787623
-55.5346481--30.9059771 -55.5458412--30.908663 1543.0546985703872
-55.5346481--30.9059771 -55.5480177--30.9348957 3572.1604352849427
-55.5346481--30.9059771 -55.5432647--30.9046453 1074.131171578705
-55.5346481--30.9059771 -55.5387842--30.8983692 1281.028020050859
-55.5346481--30.9059771 -55.535206--30.8968925 1241.726557943002
-55.5346481--30.9059771 -55.5408345--30.8994459 1179.544000910932
-55.5346481--30.9059771 -55.5479583--30.8988977 1495.1556548881897
-55.5337122--30.9075389 -55.5408045--30.8940981 2045.2155781025126
-55.5337122--30.9075389 -55.5429827--30.8975041 1824.723835351874
-55.5337122--30.9075389 -55.5446627--30.9072855 1415.1735241899971
-55.5337122--30.9075389 -55.555358--30.8917376 3074.964894680276
-55.5337122--30.9075389 -55.5367526--30.9026954 831.5749768844505
-55.5337122--30.9075389 -55.5458412--30.908663 1609.6703237471177
-55.5337122--30.9075389 -55.5480177--30.9348957 3472.6599590194282
-55.5337122--30.9075389 -55.5432647--30.9046453 1142.8728400562818
-55.5337122--30.9075389 -55.5387842--30.8983692 1488.3402859075782
-55.5337122--30.9075389 -55.535206--30.8968925 1422.7258046721327
-55.5337122--30.9075389 -55.5408345--30.8994459 1444.3850214595832
-55.5337122--30.9075389 -55.5479583--30.8988977 1759.9966754368413
-55.5353794--30.9055878 -55.5408045--30.8940981 1782.055605577576
-55.5353794--30.9055878 -55.5429827--30.8975041 1483.674198858706
-55.5353794--30.9055878 -55.5446627--30.9072855 1266.3971732174607
-55.5353794--30.9055878 -55.555358--30.8917376 2727.9631483358185
-55.5353794--30.9055878 -55.5367526--30.9026954 482.24028248295616
-55.5353794--30.9055878 -55.5458412--30.908663 1460.8939727745812
-55.5353794--30.9055878 -55.5480177--30.9348957 3652.945373951385
-55.5353794--30.9055878 -55.5432647--30.9046453 991.9704457828989
-55.5353794--30.9055878 -55.5387842--30.8983692 1198.8672942550525
-55.5353794--30.9055878 -55.535206--30.8968925 1159.5658321471958
-55.5353794--30.9055878 -55.5408345--30.8994459 1097.3832751151256
-55.5353794--30.9055878 -55.5479583--30.8988977 1412.9949290923835
-55.5263528--30.9043755 -55.5408045--30.8940981 2039.7224565867455
-55.5263528--30.9043755 -55.5429827--30.8975041 1900.5469462032363
-55.5263528--30.9043755 -55.5446627--30.9072855 2481.325573710816
-55.5263528--30.9043755 -55.555358--30.8917376 3310.0844227533694
-55.5263528--30.9043755 -55.5367526--30.9026954 1285.295617606568
-55.5263528--30.9043755 -55.5458412--30.908663 2675.8223732679367
-55.5263528--30.9043755 -55.5480177--30.9348957 4356.2894215163105
-55.5263528--30.9043755 -55.5432647--30.9046453 2203.0942800153566
-55.5263528--30.9043755 -55.5387842--30.8983692 1484.183772995174
-55.5263528--30.9043755 -55.535206--30.8968925 1415.2340473520305
-55.5263528--30.9043755 -55.5408345--30.8994459 1705.890451745276
-55.5263528--30.9043755 -55.5479583--30.8988977 2587.306881795649
-55.5212398--30.9022122 -55.5408045--30.8940981 2181.561004253039
-55.5212398--30.9022122 -55.5429827--30.8975041 2368.1519798871077
-55.5212398--30.9022122 -55.5446627--30.9072855 2948.9306073946877
-55.5212398--30.9022122 -55.555358--30.8917376 3777.689456437241
-55.5212398--30.9022122 -55.5367526--30.9026954 1752.9006512904398
-55.5212398--30.9022122 -55.5458412--30.908663 3143.4274069518083
