Node Population Gap_0 Gap_200 Gap_400 Gap_600 Gap_800 Gap_1000 Gap_1200 Gap_1400 Gap_1600 Gap_1800 Gap_2000 Gap_2200 Gap_2400 Gap_2600 Gap_2800 Gap_3000 Gap_3200 Gap_3400 Gap_3600 Gap_3800 Gap_4000 Gap_4200 Gap_4400 Gap_4600 Gap_4800 Gap_5000
-55.5183916--30.9005216 54 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 13 14
-55.515889--30.9020589 111 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 6 8 9 11 12 12 12 13 13 13 13
-55.5233704--30.9054051 42 1 1 1 1 1 1 1 1 1 2 3 4 8 9 10 12 12 12 12 13 13 13 14 14 14 14
-55.5229311--30.9041453 65 1 1 1 1 1 1 1 1 1 2 3 5 7 8 9 12 12 12 12 13 13 13 14 14 14 14
-55.5235997--30.9044801 17 1 1 1 1 1 1 1 1 2 3 4 5 8 9 11 12 12 12 13 13 13 13 14 14 14 14
-55.5280106--30.902431 141 1 1 1 1 1 1 2 3 4 7 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14 14
-55.5264217--30.9029943 79 1 1 1 1 1 1 1 2 4 4 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14 14
-55.5263528--30.9043755 120 1 1 1 1 1 1 1 2 3 4 7 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14
-55.5272495--30.9038883 99 1 1 1 1 1 1 2 3 4 5 8 9 11 12 12 12 13 13 13 13 14 14 14 14 14 14
-55.5261938--30.903637 45 1 1 1 1 1 1 1 2 3 4 7 8 9 12 12 12 12 13 13 13 14 14 14 14 14 14
-55.5248613--30.9039234 103 1 1 1 1 1 1 1 1 2 4 5 7 9 9 12 12 12 13 13 13 13 14 14 14 14 14
-55.5236724--30.9028359 27 1 1 1 1 1 1 1 1 2 3 5 6 8 9 11 12 12 12 13 13 13 13 14 14 14 14
-55.5204083--30.9049181 162 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14
-55.5210103--30.9036314 0 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14 14 14
-55.5255957--30.9086185 110 1 1 1 1 1 1 1 1 1 4 5 6 10 12 12 12 12 13 13 14 14 14 14 14 14 14
-55.5245799--30.9073914 199 1 1 1 1 1 1 1 1 1 2 3 4 6 9 11 12 12 12 12 13 13 14 14 14 14 14
-55.5239687--30.9076656 81 1 1 1 1 1 1 1 1 1 1 4 5 5 9 12 12 12 12 13 13 13 14 14 14 14 14
-55.5184902--30.9052289 136 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 9 12 12 12 12 13 13 13 14
-55.5235008--30.9097313 57 1 1 1 1 1 1 1 1 1 1 4 5 6 8 12 12 12 12 13 13 13 14 14 14 14 14
-55.5431548--30.9340017 88 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11
-55.552018--30.9327997 66 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 9
-55.5439874--30.92611 70 1 1 1 1 2 2 2 3 3 3 3 4 4 5 6 6 7 8 9 11 11 13 13 13 14 14
-55.5875914--30.9082248 36 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5626029--30.8814033 68 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 7 8 8 9 10 11 12 12 12 12
-55.5626029--30.8814033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 7 8 8 9 10 11 12 12 12 12
-55.5613444--30.8809859 52 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 7 8 8 8 10 11 12 12 12 12
-55.5619067--30.8775043 76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12
-55.5565797--30.8750844 48 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 11
-55.5828957--30.8988133 228 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5732451--30.8856081 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 5 8 9 9 12 12
-55.5760312--30.8852887 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 4 7 10 11 12
-55.5781553--30.8904467 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11
-55.5769532--30.8791892 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 7 8 8
-55.5764891--30.8844854 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 3 6 8 11 12
-55.5746959--30.8842896 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 5 6 9 9 11
-55.5782069--30.8878008 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 12
-55.5780885--30.8851579 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 4 7 8 11
-55.579177--30.8815026 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6
-55.570146--30.8877483 50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12
-55.5681804--30.890575 34 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 7 10 11 12 12 12 12 12 13
-55.5685336--30.8899639 55 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 11 12 12 12 12 13
-55.5697609--30.8885769 62 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 7 10 11 12 12 12
-55.5776265--30.9265622 54 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 4 6
-55.5772472--30.9239729 48 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 6 8
-55.5813579--30.9235589 41 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5
-55.5786973--30.9261711 30 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 5
-55.578419--30.9246106 45 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 6
-55.579588--30.9253294 29 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4
-55.5791166--30.924674 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 6
-55.5773808--30.9247465 120 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 4 7
-55.5782049--30.9234593 52 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 4 7
-55.5792723--30.9227996 56 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 8
-55.577418--30.91947 81 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 10
-55.5750616--30.9160706 142 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 10 13
-55.5756085--30.9194695 71 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 10 13
-55.5735283--30.9178237 165 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 8 9 10 13 13
-55.5723684--30.9195357 66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 4 7 8 10 10 13
-55.5751186--30.9190673 110 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 8 9 10 13
-55.572162--30.9167183 158 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 10 13 13 13
-55.5718232--30.9187849 56 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 6 8 8 10 13 13
-55.570367--30.9167439 145 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 10 13 13 13
-55.5699304--30.9149318 70 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 10 12 13 13 14
-55.5772472--30.9239729 76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 4 6 8
-55.5740563--30.9219813 60 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 7 8 10
-55.5666308--30.9172378 75 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 13 13 13
-55.5684874--30.9162094 25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 13 13 13 13
-55.5672875--30.9169034 20 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 11 13 13
-55.5670586--30.9170156 50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 9 11 13 13
-55.5687913--30.9166229 77 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 10 11 13 13 13
-55.5684874--30.9162094 79 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 13 13 13 13
-55.5611001--30.911977 7 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 12 13 13 14 14 14 14 14
-55.5634377--30.9132749 14 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 6 7 9 9 13 13 13 14 14 14 14
-55.5661839--30.9104191 34 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 12 12 13 13 14 14
-55.5660208--30.9098257 207 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 9 12 12 13 14 14 14
-55.5636483--30.9105394 0 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 9 10 12 13 13 14 14 14 14
-55.5613801--30.9110994 77 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 12 12 13 13 14 14 14 14 14
-55.5623803--30.9112689 5 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 9 12 12 13 14 14 14 14 14
-55.5644908--30.9116 9 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 9 12 13 13 14 14 14 14
-55.5623803--30.9112689 76 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 9 12 12 13 14 14 14 14 14
-55.5632478--30.9123467 44 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 12 13 13 14 14 14 14
-55.562748--30.9103801 68 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 12 13 13 14 14 14 14
-55.5646556--30.9108204 18 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 12 13 13 14 14 14
-55.5653177--30.9129172 23 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 12 13 13 13 14 14 14
-55.5655573--30.9121005 56 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 7 7 9 11 12 13 13 14 14 14
-55.5657621--30.9146527 18 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 7 7 9 12 13 13 13 14 14
-55.5660503--30.9139982 48 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 13 13 13 14 14
-55.5634377--30.9132749 71 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 6 7 9 9 13 13 13 14 14 14 14
-55.564301--30.9125789 68 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 10 12 13 13 14 14 14 14
-55.5608958--30.9128491 62 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 9 10 12 13 13 14 14 14 14 14
-55.5489269--30.916312 37 1 1 1 1 1 1 1 2 3 5 5 7 9 10 11 13 13 13 14 14 14 14 14 14 14 14
-55.549482--30.910599 4 1 1 1 1 3 3 3 5 7 7 9 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5514428--30.9110307 0 1 1 1 1 1 3 3 3 5 7 7 9 12 12 12 12 13 14 14 14 14 14 14 14 14 14
-55.5542486--30.9173637 24 1 1 1 1 1 1 1 1 1 2 4 5 6 7 8 10 11 13 13 13 13 14 14 14 14 14
-55.555786--30.9229539 82 1 1 1 1 1 1 1 1 1 1 1 3 3 5 6 6 6 7 8 10 11 13 13 13 13 14
-55.5531275--30.9230847 195 1 1 1 1 1 1 1 1 1 1 2 3 4 5 6 6 6 7 8 9 11 13 13 13 13 14
-55.5554469--30.9193801 91 1 1 1 1 1 1 1 1 1 2 2 5 6 6 6 8 9 10 13 13 13 13 14 14 14 14
-55.5517762--30.9222189 69 1 1 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 8 9 11 13 13 13 13 14
-55.5553939--30.9244164 21 1 1 1 1 1 1 1 1 1 1 1 2 3 4 5 6 6 6 7 8 9 11 13 13 13 13
-55.5576488--30.9227393 4 1 1 1 1 1 1 1 1 1 1 1 2 3 4 6 6 6 8 9 10 11 13 13 13 14 14
-55.5492687--30.9249471 108 1 1 1 1 1 1 1 1 2 3 4 5 6 6 6 7 8 9 11 13 13 13 13 14 14 14
-55.5491999--30.92247 86 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14 14
-55.5492484--30.9237287 59 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 8 10 11 13 13 13 13 14 14 14
-55.5504749--30.924356 74 1 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 8 10 11 13 13 13 14 14 14
-55.5514012--30.9232807 53 1 1 1 1 1 1 1 1 1 2 3 4 5 6 6 6 7 8 9 11 13 13 13 13 14 14
-55.5498622--30.9246562 92 1 1 1 1 1 1 1 1 1 2 4 5 6 6 6 6 7 9 10 11 13 13 13 14 14 14
-55.549835--30.9258066 75 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14
-55.5492484--30.9237287 35 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 8 10 11 13 13 13 13 14 14 14
-55.5486355--30.9240252 28 1 1 1 1 1 1 1 1 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14 14
-55.5525408--30.9250216 88 1 1 1 1 1 1 1 1 1 2 2 3 4 5 6 6 6 7 8 9 11 13 13 13 13 14
-55.5537313--30.9244334 196 1 1 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 8 10 11 13 13 13 13
-55.5504768--30.9255848 160 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 8 9 11 13 13 13 13 14 14
-55.5498815--30.9258788 144 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14
-55.5517548--30.9261878 0 1 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 8 10 11 13 13 13 13 14
-55.55111--30.9265416 98 1 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14
-55.5547731--30.9258306 205 1 1 1 1 1 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 8 10 11 13 13 13
-55.5571481--30.9251021 162 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 4 5 6 6 6 7 8 9 11 13 13
-55.5539527--30.9270982 86 1 1 1 1 1 1 1 1 1 1 1 3 3 4 4 5 6 6 6 7 9 10 11 13 13 13
-55.5513453--30.927999 68 1 1 1 1 1 1 1 1 1 2 3 4 4 5 6 6 6 7 8 9 11 13 13 13 13 14
-55.555833--30.9266753 80 1 1 1 1 1 1 1 1 1 1 1 2 3 3 4 4 5 6 6 6 7 9 10 11 13 13
-55.5593337--30.9286127 85 1 1 1 1 1 1 1 1 1 1 1 2 2 3 3 3 4 5 6 6 6 6 8 9 10 11
-55.5599858--30.9264413 67 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 5 6 6 6 6 8 9 10 11
-55.5575806--30.9276128 78 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 4 5 6 6 6 7 8 9 11 13 13
-55.555833--30.9266753 38 1 1 1 1 1 1 1 1 1 1 1 2 3 3 4 4 5 6 6 6 7 9 10 11 13 13
-55.5608034--30.9296316 174 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 4 4 5 6 6 6 7 9 10
-55.5605955--30.932206 97 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 4 4 5 6 6 6 7 8 10
-55.5609055--30.9339271 98 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8
-55.5574191--30.9331903 55 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.555603--30.9313245 33 1 1 1 1 1 1 1 1 2 2 2 3 3 3 4 4 5 6 6 6 7 8 9 11 13 13
-55.5560948--30.9302599 63 1 1 1 1 1 1 1 1 1 2 2 3 3 3 4 4 5 6 6 6 7 8 9 10 11 13
-55.5553771--30.9291789 73 1 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 5 6 6 6 7 8 10 11 13 13
-55.5543256--30.9295277 148 1 1 1 1 1 1 1 1 1 2 3 3 3 4 4 5 6 6 6 7 8 9 11 13 13 13
-55.5529743--30.9280162 143 1 1 1 1 1 1 1 1 1 1 3 3 4 4 5 6 6 6 7 8 9 11 13 13 13 13
-55.5475543--30.9255659 164 1 1 1 1 1 1 2 2 2 3 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14
-55.5471046--30.9247214 69 1 1 1 1 1 1 2 2 2 4 4 5 6 6 6 7 8 9 11 13 13 13 13 14 14 14
-55.5466578--30.9238899 53 1 1 1 1 1 1 2 2 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14 14 14
-55.5472291--30.9261418 100 1 1 1 1 1 1 2 2 2 3 4 4 5 6 6 6 7 8 9 11 13 13 13 13 14 14
-55.5437845--30.9253864 28 1 1 1 1 1 2 2 3 3 3 4 4 5 6 6 6 8 9 10 11 13 13 13 13 14 14
-55.5454208--30.9256434 141 1 1 1 1 1 2 2 2 3 3 4 4 5 6 6 6 7 9 10 11 13 13 13 13 14 14
-55.5441835--30.9298121 52 1 1 1 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13
-55.5363958--30.9288238 14 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11
-55.539736--30.9297119 0 1 1 1 1 1 2 2 2 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13 13
-55.5410466--30.9314091 31 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13
-55.5375718--30.9326702 44 1 1 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10
-55.5394466--30.9313392 54 1 1 1 1 1 1 2 2 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13
-55.5378602--30.9330819 63 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11
-55.5431548--30.9340017 71 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11
-55.5431548--30.9340017 74 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11
-55.5411176--30.9353224 45 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5405979--30.934646 55 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10
-55.5406835--30.9329921 83 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11
-55.5411419--30.9315371 52 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13
-55.5405701--30.9330664 28 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 7 9 10 11
-55.5447126--30.9322276 92 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 12
-55.5436498--30.9327512 64 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11
-55.5454271--30.9352744 48 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10
-55.5457257--30.9340019 53 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11
-55.5445489--30.9358003 79 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.544796--30.9344786 54 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 11
-55.5469159--30.9389555 78 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5465549--30.9367874 19 1 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5489375--30.9367037 49 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 5 5 6 7 7 8 10
-55.5490871--30.93759 111 1 1 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5505322--30.9401003 99 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7
-55.5523469--30.9401378 112 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6
-55.5526509--30.9388286 30 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5529323--30.940857 60 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6
-55.5515075--30.9420284 2 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6
-55.5513188--30.9407655 58 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5420236--30.9241257 0 1 1 1 1 1 3 3 3 3 3 4 4 5 6 7 7 8 9 10 11 13 13 13 13 14 14
-55.5462934--30.9213467 0 1 1 1 1 1 1 1 1 2 2 2 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14
-55.5445909--30.9207472 55 1 1 1 1 1 2 2 3 4 5 6 6 6 7 9 9 11 13 13 13 13 14 14 14 14 14
-55.5510456--30.9049815 151 1 1 1 1 3 4 4 5 8 9 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5495699--30.9046646 99 1 1 1 2 4 4 5 8 9 10 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5504833--30.9041893 38 1 1 1 2 4 4 4 6 8 9 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5463142--30.9108681 98 1 1 1 2 3 3 4 6 8 8 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5445656--30.9100105 77 1 1 1 2 3 4 4 7 8 10 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5455606--30.9114488 85 1 1 1 2 2 4 4 4 7 8 10 10 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.543165--30.9080645 68 1 1 2 3 3 3 7 8 10 10 12 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5413605--30.9090158 56 1 1 1 2 3 5 5 7 9 10 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5422738--30.9085254 58 1 1 2 3 3 4 7 7 9 10 10 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5404499--30.9095091 84 1 1 1 2 3 5 5 7 8 9 10 10 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5436698--30.9104839 59 1 1 1 2 3 4 5 7 8 9 10 10 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5427467--30.9109687 60 1 1 1 1 3 4 5 5 7 9 10 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5423003--30.9103326 70 1 1 1 2 3 4 5 7 7 9 10 10 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5418306--30.909684 57 1 1 1 2 3 5 5 7 9 9 10 10 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5441779--30.9094542 86 1 1 2 3 3 3 4 7 8 10 10 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5436417--30.908725 61 1 1 2 3 3 3 7 8 9 10 10 12 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5401842--30.912311 45 1 1 1 1 2 3 4 5 5 7 9 9 11 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5400327--30.9106465 126 1 1 1 1 3 4 5 5 7 9 9 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5413892--30.9108271 71 1 1 1 1 3 4 5 5 7 9 9 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5413892--30.9108271 34 1 1 1 1 3 4 5 5 7 9 9 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5403622--30.9110477 61 1 1 1 1 3 4 5 5 7 8 9 10 11 13 13 13 14 14 14 14 14 14 14 14 14 14
-55.5409442--30.9101802 56 1 1 1 2 3 4 5 5 7 9 10 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5523691--30.9070967 0 1 1 1 1 1 1 3 4 4 5 8 10 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5509823--30.9050142 141 1 1 1 1 3 4 4 5 8 9 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5486045--30.9050492 0 1 1 1 3 4 5 6 7 9 11 12 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5466797--30.9060605 0 1 1 3 3 3 5 7 7 10 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5468045--30.906134 0 1 1 3 3 3 5 7 7 9 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5476836--30.9055296 0 1 1 2 3 4 4 7 7 10 12 12 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5480381--30.9042748 64 1 1 1 2 4 5 7 8 10 11 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5471457--30.9047651 63 1 1 1 3 4 5 7 8 9 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5474762--30.9034677 65 1 1 1 2 5 6 7 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.547231--30.9025127 73 1 1 1 1 5 7 8 10 11 12 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5469507--30.9038052 72 1 1 1 3 4 6 7 9 10 11 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5478711--30.9092608 3 1 1 1 3 3 3 5 7 7 9 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14 14
-55.5492535--30.9105368 0 1 1 1 1 3 3 3 5 7 7 9 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
