codcomp,dpto,secc,segm,zona,codloc,nomdpto,nomloc,V_TOT,x,V_TOT_DES,V_PAR,V_PAR_OC,V_PAR_MA,V_PAR_DES,V_COL,V_COL_OC,V_COL_DES,H_TOT,H_PAR,H_PAR_MA,H_COL,P_TOT,P_TOT_HOM,P_TOT_MUJ,P_TOT_PAR,P_HOM_PAR,P_MUJ_PAR,P_TOT_MA,P_HOM_MA,P_MUJ_MA,P_TOT_COL,P_HOM_COL,P_MUJ_COL,BARRIO85,COD_BARRIO,SECPOL_10,CCZ10,CCZ04
1201003010,12,1,3,10,12320,RIO NEGRO,FRAY BENTOS,22,21,1,22,21,0,1,0,0,0,22,22,0,0,62,36,26,62,36,26,0,0,0,0,0,0, ,0,2,0,0
1201003011,12,1,3,11,12320,RIO NEGRO,FRAY BENTOS,17,17,0,16,16,0,0,1,1,0,17,16,0,1,106,39,67,37,16,21,0,0,0,69,23,46, ,0,2,0,0
1201003012,12,1,3,12,12320,RIO NEGRO,FRAY BENTOS,19,17,2,19,17,0,2,0,0,0,17,17,0,0,38,17,21,38,17,21,0,0,0,0,0,0, ,0,2,0,0
1201003013,12,1,3,13,12320,RIO NEGRO,FRAY BENTOS,3,2,1,3,2,0,1,0,0,0,2,2,0,0,12,4,8,12,4,8,0,0,0,0,0,0, ,0,2,0,0
1201004001,12,1,4,1,12320,RIO NEGRO,FRAY BENTOS,12,12,0,12,12,0,0,0,0,0,12,12,0,0,47,22,25,47,22,25,0,0,0,0,0,0, ,0,2,0,0
1201004002,12,1,4,2,12320,RIO NEGRO,FRAY BENTOS,7,7,0,7,7,0,0,0,0,0,7,7,0,0,24,12,12,24,12,12,0,0,0,0,0,0, ,0,2,0,0
1201004003,12,1,4,3,12320,RIO NEGRO,FRAY BENTOS,8,7,1,8,7,0,1,0,0,0,7,7,0,0,19,8,11,19,8,11,0,0,0,0,0,0, ,0,2,0,0
1201004004,12,1,4,4,12320,RIO NEGRO,FRAY BENTOS,33,32,1,33,32,0,1,0,0,0,32,32,0,0,99,49,50,99,49,50,0,0,0,0,0,0, ,0,2,0,0
1201004005,12,1,4,5,12320,RIO NEGRO,FRAY BENTOS,24,24,0,24,24,0,0,0,0,0,26,26,0,0,76,38,38,76,38,38,0,0,0,0,0,0, ,0,2,0,0
1201004006,12,1,4,6,12320,RIO NEGRO,FRAY BENTOS,28,27,1,28,27,0,1,0,0,0,27,27,0,0,90,42,48,90,42,48,0,0,0,0,0,0, ,0,2,0,0
1201004007,12,1,4,7,12320,RIO NEGRO,FRAY BENTOS,28,24,4,28,24,0,4,0,0,0,24,24,0,0,66,32,34,66,32,34,0,0,0,0,0,0, ,0,2,0,0
1201004008,12,1,4,8,12320,RIO NEGRO,FRAY BENTOS,24,21,3,24,21,0,3,0,0,0,21,21,0,0,70,31,39,70,31,39,0,0,0,0,0,0, ,0,2,0,0
1201004009,12,1,4,9,12320,RIO NEGRO,FRAY BENTOS,22,22,0,22,22,0,0,0,0,0,23,23,0,0,75,35,40,75,35,40,0,0,0,0,0,0, ,0,2,0,0
1201004010,12,1,4,10,12320,RIO NEGRO,FRAY BENTOS,22,19,3,22,19,0,3,0,0,0,19,19,0,0,55,25,30,55,25,30,0,0,0,0,0,0, ,0,2,0,0
1201004011,12,1,4,11,12320,RIO NEGRO,FRAY BENTOS,28,26,2,28,26,0,2,0,0,0,26,26,0,0,82,41,41,82,41,41,0,0,0,0,0,0, ,0,2,0,0
1201004012,12,1,4,12,12320,RIO NEGRO,FRAY BENTOS,29,29,0,29,29,0,0,0,0,0,29,29,0,0,82,32,50,82,32,50,0,0,0,0,0,0, ,0,2,0,0
1201005001,12,1,5,1,12320,RIO NEGRO,FRAY BENTOS,15,12,3,15,12,0,3,0,0,0,12,12,0,0,36,16,20,36,16,20,0,0,0,0,0,0, ,0,2,0,0
1201005002,12,1,5,2,12320,RIO NEGRO,FRAY BENTOS,17,17,0,17,17,0,0,0,0,0,17,17,0,0,63,33,30,63,33,30,0,0,0,0,0,0, ,0,2,0,0
1201005004,12,1,5,4,12320,RIO NEGRO,FRAY BENTOS,15,14,1,15,14,0,1,0,0,0,16,16,0,0,61,30,31,61,30,31,0,0,0,0,0,0, ,0,2,0,0
1201005005,12,1,5,5,12320,RIO NEGRO,FRAY BENTOS,13,12,1,13,12,0,1,0,0,0,12,12,0,0,42,22,20,42,22,20,0,0,0,0,0,0, ,0,2,0,0
1201005006,12,1,5,6,12320,RIO NEGRO,FRAY BENTOS,21,21,0,21,21,0,0,0,0,0,21,21,0,0,65,31,34,65,31,34,0,0,0,0,0,0, ,0,2,0,0
1201005007,12,1,5,7,12320,RIO NEGRO,FRAY BENTOS,39,38,1,39,38,0,1,0,0,0,38,38,0,0,139,74,65,139,74,65,0,0,0,0,0,0, ,0,2,0,0
1201005008,12,1,5,8,12320,RIO NEGRO,FRAY BENTOS,16,14,2,16,14,0,2,0,0,0,14,14,0,0,44,17,27,44,17,27,0,0,0,0,0,0, ,0,2,0,0
1201005009,12,1,5,9,12320,RIO NEGRO,FRAY BENTOS,31,29,2,31,29,0,2,0,0,0,30,30,0,0,77,43,34,77,43,34,0,0,0,0,0,0, ,0,2,0,0
1201005010,12,1,5,10,12320,RIO NEGRO,FRAY BENTOS,20,19,1,20,19,0,1,0,0,0,19,19,0,0,60,33,27,60,33,27,0,0,0,0,0,0, ,0,2,0,0
1201005011,12,1,5,11,12320,RIO NEGRO,FRAY BENTOS,29,28,1,29,28,0,1,0,0,0,29,29,0,0,74,31,43,74,31,43,0,0,0,0,0,0, ,0,2,0,0
1201005012,12,1,5,12,12320,RIO NEGRO,FRAY BENTOS,19,19,0,19,19,0,0,0,0,0,20,20,0,0,57,27,30,57,27,30,0,0,0,0,0,0, ,0,2,0,0
1201005013,12,1,5,13,12320,RIO NEGRO,FRAY BENTOS,23,23,0,23,23,0,0,0,0,0,23,23,0,0,80,41,39,80,41,39,0,0,0,0,0,0, ,0,2,0,0
1201005014,12,1,5,14,12320,RIO NEGRO,FRAY BENTOS,28,26,2,28,26,0,2,0,0,0,28,28,0,0,91,38,53,91,38,53,0,0,0,0,0,0, ,0,2,0,0
1201005015,12,1,5,15,12320,RIO NEGRO,FRAY BENTOS,38,34,4,38,34,0,4,0,0,0,35,35,0,0,102,50,52,102,50,52,0,0,0,0,0,0, ,0,2,0,0
1201005016,12,1,5,16,12320,RIO NEGRO,FRAY BENTOS,12,12,0,12,12,0,0,0,0,0,12,12,0,0,44,23,21,44,23,21,0,0,0,0,0,0, ,0,2,0,0
1201005017,12,1,5,17,12320,RIO NEGRO,FRAY BENTOS,15,15,0,15,15,0,0,0,0,0,15,15,0,0,39,24,15,39,24,15,0,0,0,0,0,0, ,0,2,0,0
1201005018,12,1,5,18,12320,RIO NEGRO,FRAY BENTOS,12,10,2,12,10,0,2,0,0,0,10,10,0,0,29,15,14,29,15,14,0,0,0,0,0,0, ,0,2,0,0
1201005800,12,1,5,800,12320,RIO NEGRO,FRAY BENTOS,13,13,0,13,13,0,0,0,0,0,13,13,0,0,30,14,16,30,14,16,0,0,0,0,0,0, ,0,2,0,0
1201005801,12,1,5,801,12320,RIO NEGRO,FRAY BENTOS,2,2,0,2,2,0,0,0,0,0,2,2,0,0,7,2,5,7,2,5,0,0,0,0,0,0, ,0,2,0,0
1201006001,12,1,6,1,12320,RIO NEGRO,FRAY BENTOS,8,8,0,8,8,0,0,0,0,0,8,8,0,0,24,14,10,24,14,10,0,0,0,0,0,0, ,0,2,0,0
1201006002,12,1,6,2,12320,RIO NEGRO,FRAY BENTOS,26,24,2,26,24,0,2,0,0,0,25,25,0,0,72,36,36,72,36,36,0,0,0,0,0,0, ,0,2,0,0
1201006003,12,1,6,3,12320,RIO NEGRO,FRAY BENTOS,41,36,5,41,36,0,5,0,0,0,36,36,0,0,63,28,35,63,28,35,0,0,0,0,0,0, ,0,2,0,0
1201006004,12,1,6,4,12320,RIO NEGRO,FRAY BENTOS,15,15,0,15,15,0,0,0,0,0,16,16,0,0,39,23,16,39,23,16,0,0,0,0,0,0, ,0,2,0,0
1201006005,12,1,6,5,12320,RIO NEGRO,FRAY BENTOS,13,12,1,13,12,0,1,0,0,0,12,12,0,0,42,25,17,42,25,17,0,0,0,0,0,0, ,0,2,0,0
1201006006,12,1,6,6,12320,RIO NEGRO,FRAY BENTOS,32,31,1,32,31,0,1,0,0,0,31,31,0,0,94,41,53,94,41,53,0,0,0,0,0,0, ,0,2,0,0
1201006007,12,1,6,7,12320,RIO NEGRO,FRAY BENTOS,25,21,4,25,21,0,4,0,0,0,22,22,0,0,61,32,29,61,32,29,0,0,0,0,0,0, ,0,2,0,0
1201006008,12,1,6,8,12320,RIO NEGRO,FRAY BENTOS,20,19,1,20,19,0,1,0,0,0,19,19,0,0,59,29,30,59,29,30,0,0,0,0,0,0, ,0,2,0,0
1201006009,12,1,6,9,12320,RIO NEGRO,FRAY BENTOS,30,29,1,30,29,0,1,0,0,0,29,29,0,0,92,39,53,92,39,53,0,0,0,0,0,0, ,0,2,0,0
1201006010,12,1,6,10,12320,RIO NEGRO,FRAY BENTOS,14,14,0,14,14,0,0,0,0,0,14,14,0,0,40,18,22,40,18,22,0,0,0,0,0,0, ,0,2,0,0
1201006011,12,1,6,11,12320,RIO NEGRO,FRAY BENTOS,32,30,2,32,30,0,2,0,0,0,31,31,0,0,90,42,48,90,42,48,0,0,0,0,0,0, ,0,2,0,0
